Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1674382755,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1674382756,10,,Aggregated,0.000000,0.000000,26,29,48,49,49,49,49,49,49,49,49,10,0,25,32.5931375,24.33608399999998,49.114333999999985,8905.0
1674382757,20,,Aggregated,0.000000,0.000000,25,29,33,38,48,49,49,49,49,49,49,40,0,25,29.130412474999993,15.226917000000117,49.44204200000013,9259.75
1674382758,30,,Aggregated,10.000000,0.000000,33,37,41,42,49,53,71,71,79,79,79,145,0,33,34.07673963448274,11.396874999999973,78.52858300000021,48344.393103448274
1674382759,40,,Aggregated,20.000000,0.000000,34,39,44,47,57,67,77,79,82,82,82,263,0,34,36.748080482889726,11.396874999999973,81.5588749999998,53596.39923954372
1674382760,50,,Aggregated,31.666667,0.000000,34,38,42,44,53,63,75,78,82,82,82,397,0,34,35.03008942821158,10.087874999999968,81.5588749999998,54914.70277078086
1674382761,60,,Aggregated,48.750000,0.000000,34,38,43,47,57,66,75,78,83,83,83,508,0,34,35.48259219291336,10.087874999999968,82.86804200000032,52431.71062992126
1674382762,70,,Aggregated,63.800000,0.000000,33,38,43,47,58,68,77,79,100,100,100,650,0,33,34.902466670769236,8.757625000000324,99.78795900000037,51050.38461538462
1674382763,80,,Aggregated,74.333333,0.000000,32,37,42,46,56,67,77,79,100,100,100,815,0,32,34.07476820981594,8.571958000000102,99.78795900000037,49569.99263803681
1674382764,90,,Aggregated,78.857143,0.000000,32,37,42,46,56,66,77,79,100,100,100,1040,0,32,34.05428554038456,8.571958000000102,99.78795900000037,50878.285576923074
1674382765,100,,Aggregated,86.500000,0.000000,32,37,42,45,54,63,75,78,100,100,100,1290,0,32,33.67156495891471,8.571958000000102,99.78795900000037,51382.592248062014
1674382766,110,,Aggregated,94.888889,0.000000,32,37,42,44,53,62,73,78,100,100,100,1544,0,32,33.647528069948166,8.571958000000102,99.78795900000037,51477.155440414506
1674382767,120,,Aggregated,107.800000,0.000000,32,37,41,44,52,60,71,77,100,100,100,1826,0,32,33.2458605766703,8.571958000000102,99.78795900000037,51943.61555312158
1674382768,130,,Aggregated,132.000000,0.000000,31,36,40,42,50,58,70,77,94,100,100,2088,0,31,32.3502996422414,8.571958000000102,99.78795900000037,51240.074712643676
1674382769,140,,Aggregated,153.600000,0.000000,31,36,39,42,50,58,69,76,94,100,100,2379,0,31,32.132380323245016,8.571958000000102,99.78795900000037,50513.76166456495
1674382770,150,,Aggregated,175.400000,0.000000,31,35,39,41,49,57,67,74,94,100,100,2750,0,31,31.76286804436359,8.571958000000102,99.78795900000037,50955.339636363635
1674382772,160,,Aggregated,191.200000,0.000000,31,35,38,41,48,57,67,72,90,100,100,3120,0,31,31.68185557211535,8.571958000000102,99.78795900000037,51130.56634615385
1674382773,170,,Aggregated,230.400000,0.000000,30,35,38,40,47,55,66,72,90,100,100,3475,0,30,31.155037305899278,8.526250000002733,99.78795900000037,50864.985323741006
1674382774,180,,Aggregated,256.800000,0.000000,30,35,38,40,47,54,64,71,90,100,100,3863,0,30,30.928091601604976,8.526250000002733,99.78795900000037,50784.8185348175
1674382775,190,,Aggregated,278.100000,0.000000,30,35,38,40,46,54,64,71,90,100,100,4253,0,30,30.712919576299086,7.966249999999064,99.78795900000037,50554.002586409595
1674382776,200,,Aggregated,299.900000,0.000000,30,35,38,39,46,53,63,70,90,100,100,4686,0,30,30.577550931498077,7.966249999999064,99.78795900000037,50295.706359368334
1674382777,200,,Aggregated,316.400000,0.000000,30,35,38,40,46,52,63,70,86,100,100,5151,0,30,30.609413849737873,7.966249999999064,99.78795900000037,50474.73694428266
1674382778,200,,Aggregated,332.900000,0.000000,30,35,38,40,47,54,65,74,110,130,130,5592,0,30,31.31838314252497,7.966249999999064,133.51795799999877,50668.59871244635
1674382779,200,,Aggregated,351.500000,0.000000,30,36,39,41,49,57,68,79,110,130,130,6039,0,30,31.874070843351422,7.966249999999064,133.51795799999877,50847.846000993544
1674382780,200,,Aggregated,368.400000,0.000000,30,36,39,41,49,57,68,78,110,130,130,6435,0,30,31.932058950738007,7.926624999999632,133.51795799999877,50686.742812742814
1674382781,200,,Aggregated,387.100000,0.000000,31,36,39,42,50,59,71,82,120,130,130,6873,0,31,32.3695127414519,7.926624999999632,133.51795799999877,50791.960279353996
1674382782,200,,Aggregated,396.500000,0.000000,30,36,39,42,50,58,70,81,120,130,130,7266,0,30,32.08355505917959,7.5824580000016795,133.51795799999877,50635.41191852464
1674382783,200,,Aggregated,401.100000,0.000000,30,36,39,42,50,58,70,82,120,130,130,7724,0,30,32.08333488451563,7.5824580000016795,133.51795799999877,50772.899922320044
1674382784,200,,Aggregated,403.100000,0.000000,30,36,39,42,50,58,70,81,110,130,130,8170,0,30,32.152711844430684,7.5824580000016795,133.51795799999877,50779.29241126071
1674382785,200,,Aggregated,409.900000,0.000000,31,36,40,42,51,60,72,84,110,130,130,8589,0,31,32.63808770671777,7.5824580000016795,133.51795799999877,50987.21609034812
1674382786,200,,Aggregated,418.700000,0.000000,31,36,40,43,51,60,73,84,110,130,130,8993,0,31,32.72733499321689,7.5824580000016795,133.51795799999877,50861.99755365284
1674382787,200,,Aggregated,417.300000,0.000000,31,36,40,43,51,60,73,85,110,130,130,9441,0,31,32.68533295890261,7.5824580000016795,133.51795799999877,50904.15845779049
1674382788,200,,Aggregated,421.900000,0.000000,31,36,40,42,51,59,72,84,110,130,130,9835,0,31,32.44220779959326,7.5824580000016795,133.51795799999877,50829.34123029995
1674382789,200,,Aggregated,419.100000,0.000000,30,36,39,42,50,59,72,84,110,130,130,10260,0,30,32.25442556081866,7.5824580000016795,133.51795799999877,50645.54473684211
1674382790,200,,Aggregated,416.300000,0.000000,30,36,40,42,51,59,71,83,110,130,130,10700,0,30,32.35135548644856,7.5824580000016795,133.51795799999877,50723.72028037383
1674382791,200,,Aggregated,411.200000,0.000000,30,36,40,43,51,60,73,85,120,130,130,11104,0,30,32.55016068128599,7.5824580000016795,133.51795799999877,50596.66912824207
1674382792,200,,Aggregated,414.500000,0.000000,31,36,40,43,51,60,73,85,120,130,130,11577,0,31,32.724747431458894,7.5824580000016795,133.51795799999877,50790.61000259135
1674382793,200,,Aggregated,413.600000,0.000000,31,36,40,43,51,60,73,85,120,130,130,12047,0,31,32.76851698298324,7.5824580000016795,133.51795799999877,50896.72266954429
1674382794,200,,Aggregated,415.100000,0.000000,31,36,40,43,51,60,72,84,120,130,130,12470,0,31,32.60205376102641,7.5824580000016795,133.51795799999877,50905.04458700882
1674382795,200,,Aggregated,416.300000,0.000000,30,36,40,43,51,60,72,85,120,130,130,12877,0,30,32.48856675436817,7.5824580000016795,133.51795799999877,50752.9650539722
1674382796,200,,Aggregated,416.500000,0.000000,30,36,40,43,51,59,72,84,110,130,130,13270,0,30,32.41005207935185,7.5824580000016795,133.51795799999877,50753.516277317256
1674382797,200,,Aggregated,417.000000,0.000000,30,36,40,43,51,60,73,86,120,130,130,13696,0,30,32.50995253628786,7.5824580000016795,133.51795799999877,50640.355724299065
1674382798,200,,Aggregated,411.600000,0.000000,30,36,40,43,51,60,73,86,120,130,130,14109,0,30,32.520173206180345,7.5824580000016795,133.51795799999877,50705.637181940605
1674382799,200,,Aggregated,414.100000,0.000000,30,36,40,43,51,60,74,88,120,160,160,14532,0,30,32.54721093097979,7.001207999998371,161.75370900000274,50640.14210019268
1674382800,200,,Aggregated,411.200000,0.000000,31,36,40,43,52,61,75,88,120,160,160,15020,0,31,32.84933274474024,7.001207999998371,161.75370900000274,50866.42876165113
1674382801,200,,Aggregated,416.500000,0.000000,31,36,40,43,52,61,75,89,120,160,160,15433,0,31,32.81171638443585,7.001207999998371,161.75370900000274,50805.058381390525
