Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1674396135,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1674396136,10,,Aggregated,0.000000,0.000000,29,34,35,41,41,41,41,41,41,41,41,10,0,27,28.5052501,16.40666700000004,40.939667000000014,7.0
1674396137,20,,Aggregated,0.000000,0.000000,24,29,35,41,54,72,75,75,75,75,75,40,0,24,27.63333232499998,3.5935420000001717,74.893125,7.0
1674396138,30,,Aggregated,10.000000,0.000000,27,30,33,35,44,52,60,72,75,75,75,154,0,27,27.443435889610388,1.923958999999975,74.893125,1625.1818181818182
1674396139,40,,Aggregated,20.000000,0.000000,27,29,31,33,39,47,53,67,75,75,75,254,0,27,27.316107267716532,1.923958999999975,74.893125,1688.6929133858268
1674396140,50,,Aggregated,42.333333,0.000000,27,29,31,33,37,45,54,63,75,75,75,376,0,27,27.082370574468072,1.923958999999975,74.893125,1711.0691489361702
1674396141,60,,Aggregated,55.500000,0.000000,26,29,31,33,37,45,55,61,75,75,75,520,0,26,26.77570071923077,1.923958999999975,74.893125,1718.3653846153845
1674396142,70,,Aggregated,66.800000,0.000000,26,29,31,32,37,45,58,67,75,75,75,641,0,26,26.586630449297964,0.5946659999995774,75.49237499999961,1631.3213728549142
1674396143,80,,Aggregated,76.166667,0.000000,26,29,31,33,38,47,63,75,130,130,130,836,0,26,26.24899884688993,0.5946659999995774,126.05174999999934,1625.0263157894738
1674396144,90,,Aggregated,84.428571,0.000000,26,29,31,32,38,45,60,75,120,130,130,1067,0,26,26.09134837019679,0.5946659999995774,126.05174999999934,1666.746954076851
1674396145,100,,Aggregated,91.000000,0.000000,26,29,31,32,38,45,60,73,120,130,130,1335,0,26,25.831183120599196,0.5315839999990857,126.05174999999934,1706.8352059925094
1674396146,110,,Aggregated,100.666667,0.000000,25,28,31,32,38,47,68,86,190,200,200,1595,0,25,25.597088718495222,0.49687499999961915,198.81299999999948,1708.717868338558
1674396147,120,,Aggregated,112.600000,0.000000,25,28,31,32,38,48,70,86,190,200,200,1892,0,25,25.409709735729315,0.49687499999961915,198.81299999999948,1719.1035940803383
1674396148,130,,Aggregated,139.900000,0.000000,25,28,31,32,38,48,73,99,250,280,280,2184,0,25,25.151847344780144,0.4904589999998876,278.1322500000005,1710.2326007326008
1674396150,140,,Aggregated,158.400000,0.000000,25,28,31,32,38,50,79,120,250,280,280,2490,0,25,25.119704577509996,0.4904589999998876,278.1322500000005,1686.7670682730923
1674396151,150,,Aggregated,196.200000,0.000000,24,28,30,32,38,50,89,170,280,290,290,2856,0,24,25.28866890686267,0.4776670000001815,285.28720799999974,1695.858543417367
1674396152,160,,Aggregated,196.200000,0.000000,24,28,30,32,38,51,95,170,280,290,290,3251,0,24,25.21742047123957,0.4776670000001815,285.28720799999974,1706.9077207013227
1674396153,170,,Aggregated,215.600000,0.000000,24,28,30,32,38,51,110,190,280,290,290,3643,0,24,25.23326626187202,0.4695000000012328,285.28720799999974,1704.7556958550645
1674396154,180,,Aggregated,266.000000,0.000000,24,27,30,32,38,54,130,200,280,290,290,4060,0,24,25.29023938571424,0.4695000000012328,285.28720799999974,1703.5443349753696
1674396155,190,,Aggregated,291.500000,0.000000,23,27,30,31,38,53,140,220,480,560,560,4472,0,23,25.34471881999099,0.4695000000012328,558.5729999999991,1694.502236135957
1674396156,200,,Aggregated,315.200000,0.000000,23,27,30,32,38,54,140,210,480,560,560,4923,0,23,25.28710204245372,0.4695000000012328,558.5729999999991,1686.3317083079423
1674396157,210,,Aggregated,334.200000,0.000000,22,27,29,31,37,53,150,230,540,560,560,5417,0,22,25.25055717149707,0.4695000000012328,559.5461660000005,1687.6151006091932
1674396158,220,,Aggregated,350.300000,0.000000,22,26,29,31,38,54,160,240,540,560,560,5921,0,22,25.17929244637723,0.4695000000012328,559.5461660000005,1690.351629792265
1674396159,230,,Aggregated,374.100000,0.000000,21,26,29,31,38,55,170,250,530,560,560,6426,0,21,25.13763473280418,0.4660419999993337,559.5461660000005,1685.4640522875818
1674396160,240,,Aggregated,394.200000,0.000000,21,26,29,31,38,55,170,260,530,560,560,6947,0,21,25.04378196746787,0.4660419999993337,559.5461660000005,1682.560529725061
1674396161,250,,Aggregated,418.300000,0.000000,19,26,29,30,37,55,170,270,740,870,870,7512,0,19,25.192747067225636,0.4660419999993337,873.0082910000015,1680.9289137380192
1674396162,260,,Aggregated,438.000000,0.000000,19,26,29,30,38,56,180,270,720,870,870,8076,0,19,25.11895478021285,0.4660419999993337,873.0082910000015,1674.2190440812283
