Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1674383175,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1674383176,10,,Aggregated,0.000000,0.000000,40,40,41,41,41,41,41,41,41,41,41,10,0,40,38.1523666,34.11687499999999,41.25295800000001,8905.0
1674383177,20,,Aggregated,0.000000,0.000000,36,38,40,40,41,43,44,44,44,44,44,40,0,36,35.37456039999998,23.385957999999984,43.63504200000001,9259.75
1674383178,30,,Aggregated,0.000000,0.000000,38,41,49,55,110,130,130,130,140,140,140,166,0,38,47.914632981927696,18.550707999999805,136.51275000000007,53390.56024096385
1674383179,40,,Aggregated,10.000000,0.000000,37,43,55,61,100,120,130,130,140,140,140,299,0,37,47.80053535451502,15.863541000000314,136.51275000000007,56579.67892976588
1674383180,50,,Aggregated,20.000000,0.000000,38,48,58,63,78,110,130,130,140,140,140,406,0,38,47.09310177832508,13.655709000000016,136.51275000000007,54611.28078817734
1674383181,60,,Aggregated,55.333333,0.000000,37,45,55,59,77,110,130,130,140,140,140,526,0,37,44.82952288212926,12.484208000000052,136.51275000000007,53359.01330798479
1674383182,70,,Aggregated,74.750000,0.000000,37,44,52,58,74,92,120,130,140,140,140,680,0,37,43.19064588970584,8.225833000000016,136.51275000000007,52663.325
1674383183,80,,Aggregated,81.200000,0.000000,36,44,53,59,76,92,120,130,140,140,140,842,0,36,42.97429056888356,8.225833000000016,136.51275000000007,50988.99406175772
1674383184,90,,Aggregated,97.142857,0.000000,35,42,50,55,73,84,120,130,130,140,140,1058,0,35,41.047332573724006,8.225833000000016,136.51275000000007,51346.086956521736
1674383185,100,,Aggregated,105.250000,0.000000,35,41,49,55,72,85,120,130,150,150,150,1288,0,35,40.83245444409936,8.225833000000016,150.92787499999895,51784.77329192546
1674383186,110,,Aggregated,115.777778,0.000000,34,40,47,51,68,81,110,130,150,150,150,1538,0,34,39.03651727243168,8.225833000000016,150.92787499999895,51844.858257477244
1674383187,120,,Aggregated,125.400000,0.000000,33,39,44,49,64,78,110,130,150,150,150,1799,0,33,37.831331751528566,8.225833000000016,150.92787499999895,51646.21456364647
1674383188,130,,Aggregated,149.200000,0.000000,32,38,42,46,62,76,100,120,140,150,150,2092,0,32,36.41111824091771,8.225833000000016,150.92787499999895,51574.29445506692
1674383189,140,,Aggregated,171.200000,0.000000,32,37,41,45,59,74,93,120,140,150,150,2419,0,32,35.507259756097525,8.225833000000016,150.92787499999895,51496.55105415461
1674383190,150,,Aggregated,186.900000,0.000000,31,36,40,43,55,72,90,120,140,150,150,2753,0,31,34.651431545586576,8.225833000000016,150.92787499999895,51240.158372684346
1674383191,160,,Aggregated,205.400000,0.000000,31,36,40,43,55,71,86,110,130,150,150,3115,0,31,34.58029580160508,8.225833000000016,150.92787499999895,51380.48635634029
1674383192,170,,Aggregated,224.900000,0.000000,32,37,41,45,57,71,85,110,130,150,150,3531,0,32,35.07829660266211,8.225833000000016,150.92787499999895,51838.55678278108
1674383193,180,,Aggregated,249.700000,0.000000,32,37,41,45,57,69,83,100,130,150,150,3929,0,32,34.87068011326036,8.225833000000016,150.92787499999895,51802.03308729957
1674383194,190,,Aggregated,274.600000,0.000000,32,37,41,46,58,69,82,100,130,150,150,4371,0,32,35.106822001830174,8.225833000000016,150.92787499999895,51859.288034774654
1674383195,200,,Aggregated,300.300000,0.000000,31,37,41,45,57,68,81,97,130,150,150,4773,0,31,34.78963642887064,8.225833000000016,150.92787499999895,51549.920175989944
1674383196,210,,Aggregated,320.700000,0.000000,32,37,41,45,57,68,81,96,130,150,150,5221,0,32,34.78393097720736,8.225833000000016,150.92787499999895,51316.143267573265
1674383197,220,,Aggregated,339.400000,0.000000,32,37,42,46,57,67,80,94,130,150,150,5707,0,32,34.94837364342033,8.225833000000016,150.92787499999895,51327.17680042054
1674383198,230,,Aggregated,356.500000,0.000000,33,39,44,49,62,74,93,110,130,160,160,6229,0,33,36.826642768020484,8.225833000000016,158.88416700000008,51608.42831915235
1674383199,240,,Aggregated,376.200000,0.000000,34,40,47,51,65,78,95,110,150,160,160,6781,0,34,38.22149579899713,8.225833000000016,158.88416700000008,51840.43562896328
1674383200,250,,Aggregated,395.300000,0.000000,34,41,47,52,66,79,96,120,150,160,160,7339,0,34,38.824800773402266,8.225833000000016,158.88416700000008,51927.04796293773
1674383201,260,,Aggregated,417.200000,0.000000,34,41,48,53,67,79,96,110,150,160,160,7895,0,34,39.12771041849259,8.225833000000016,158.88416700000008,51842.13514882837
1674383202,270,,Aggregated,441.100000,0.000000,35,43,50,55,69,80,98,120,150,160,160,8492,0,35,40.028859784149674,8.225833000000016,158.88416700000008,51855.29757418747
1674383203,280,,Aggregated,459.300000,0.000000,35,43,50,55,68,80,96,110,150,160,160,9050,0,35,40.01434794508276,8.225833000000016,158.88416700000008,51728.53447513812
1674383204,290,,Aggregated,473.800000,0.000000,36,44,51,56,69,81,100,120,150,200,200,9636,0,36,40.66926127957642,8.225833000000016,201.7110829999993,51405.40182648402
1674383205,300,,Aggregated,488.800000,0.000000,36,46,53,59,73,90,120,130,170,200,210,10221,0,36,42.74473731210237,8.225833000000016,206.69862500000136,51281.59025535662
