Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1674385683,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1674385684,10,,Aggregated,0.000000,0.000000,27,27,36,37,39,39,39,39,39,39,39,10,0,26,26.8558583,15.91358399999998,38.710042,7.0
1674385685,20,,Aggregated,0.000000,0.000000,26,32,34,36,38,40,54,54,54,54,54,40,0,26,27.70919784999999,11.982332999999956,54.14904100000007,7.0
1674385686,30,,Aggregated,0.000000,0.000000,26,29,32,33,38,41,46,54,57,57,57,136,0,26,27.324932257352927,9.922791000000153,57.15433399999981,1446.7058823529412
1674385687,40,,Aggregated,10.000000,0.000000,27,29,32,33,36,39,42,46,57,57,57,254,0,27,27.29067046062991,9.730833999999966,57.15433399999981,1688.6929133858268
1674385688,50,,Aggregated,45.333333,0.000000,27,30,32,33,37,40,44,50,57,57,57,367,0,27,27.470658825613068,5.4582080000002975,57.15433399999981,1680.1062670299727
1674385689,60,,Aggregated,63.500000,0.000000,27,30,32,33,37,41,45,49,57,57,57,487,0,27,27.490942248459966,5.4582080000002975,57.15433399999981,1633.3039014373717
1674385690,70,,Aggregated,73.200000,0.000000,27,30,32,33,37,41,46,50,57,57,57,638,0,27,27.523590978056443,5.4582080000002975,57.15433399999981,1625.0094043887148
1674385691,80,,Aggregated,80.500000,0.000000,27,30,32,33,37,42,49,54,61,61,61,791,0,27,27.503517174462733,1.0792920000000095,60.888041000000115,1548.3021491782554
1674385692,90,,Aggregated,89.285714,0.000000,27,30,32,34,38,43,48,54,59,61,61,1019,0,27,27.50225241020609,1.0792920000000095,60.888041000000115,1605.1844946025515
1674385693,100,,Aggregated,95.750000,0.000000,27,30,32,34,38,43,48,54,63,72,72,1278,0,27,27.479053994522705,1.0792920000000095,71.77424999999893,1650.3333333333333
1674385694,110,,Aggregated,101.666667,0.000000,27,30,32,34,39,43,50,56,67,72,72,1559,0,27,27.49613565041691,0.8970839999999924,71.77424999999893,1679.508017960231
1674385695,120,,Aggregated,115.300000,0.000000,27,31,33,35,40,45,53,57,72,77,77,1829,0,27,27.576219831601936,0.8970839999999924,77.08245899999966,1675.8901038819026
1674385696,130,,Aggregated,139.900000,0.000000,27,31,33,35,40,45,52,58,67,77,77,2094,0,27,27.60796958882515,0.8970839999999924,77.08245899999966,1655.930276981853
1674385697,140,,Aggregated,162.300000,0.000000,27,31,33,35,40,45,52,57,67,77,77,2370,0,27,27.608478953164507,0.8970839999999924,77.08245899999966,1621.607594936709
1674385698,150,,Aggregated,179.100000,0.000000,27,31,33,35,40,46,53,58,74,77,77,2751,0,27,27.704930070156234,0.5940420000012381,77.08245899999966,1647.0872410032716
1674385699,160,,Aggregated,193.900000,0.000000,27,31,33,35,40,45,53,58,73,77,77,3073,0,27,27.704320835665392,0.5940420000012381,77.08245899999966,1631.5981125935568
1674385700,170,,Aggregated,208.700000,0.000000,27,31,33,35,40,46,53,58,74,77,77,3474,0,27,27.712060609096092,0.5813330000030703,77.08245899999966,1641.3206678180773
1674385701,180,,Aggregated,232.600000,0.000000,27,31,33,35,40,46,53,58,74,77,77,3858,0,27,27.79539190590975,0.5813330000030703,77.08245899999966,1635.504406428201
1674385702,190,,Aggregated,250.200000,0.000000,27,31,34,35,41,46,53,58,74,77,77,4261,0,27,27.793368824689,0.5813330000030703,77.08245899999966,1629.7669561135883
1674385703,200,,Aggregated,274.200000,0.000000,27,31,34,36,41,47,54,60,74,77,77,4699,0,27,27.719559805490515,0.5515000000002601,77.08245899999966,1624.334964886146
1674385704,200,,Aggregated,296.300000,0.000000,27,31,34,36,41,47,55,61,74,84,84,5201,0,27,27.692838757354387,0.5515000000002601,83.77645799999911,1642.7625456642954
