Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1674383007,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1674383008,10,,Aggregated,0.000000,0.000000,28,38,38,49,49,49,49,49,49,49,49,10,0,24,31.639120800000008,21.34683399999998,49.00791599999999,8905.0
1674383009,20,,Aggregated,0.000000,0.000000,31,38,44,45,49,49,50,50,50,50,50,40,0,31,32.016028199999994,10.825499999999932,49.57083299999998,9259.75
1674383010,30,,Aggregated,0.000000,0.000000,38,44,47,49,58,65,74,83,89,89,89,157,0,38,39.29784950955414,10.825499999999932,89.33858299999997,49166.66242038216
1674383011,40,,Aggregated,10.000000,0.000000,39,47,54,59,130,150,170,170,170,170,170,266,0,39,51.399334921052635,10.825499999999932,173.96858300000017,52383.98120300752
1674383012,50,,Aggregated,52.333333,0.000000,38,46,53,59,80,140,170,170,170,170,170,394,0,38,48.16460006091374,10.825499999999932,173.96858300000017,53608.89847715736
1674383013,60,,Aggregated,66.500000,0.000000,36,46,54,61,83,130,170,170,170,170,170,502,0,36,47.311729930278936,10.825499999999932,173.96858300000017,51153.47410358566
1674383014,70,,Aggregated,78.000000,0.000000,36,45,53,60,82,110,160,170,170,170,170,641,0,36,45.81007671762874,9.941624999999732,173.96858300000017,49982.580343213725
1674383015,80,,Aggregated,83.000000,0.000000,36,46,55,61,82,110,150,170,170,170,170,791,0,36,45.44775475094824,9.260166999999875,173.96858300000017,47933.85208596713
1674383016,90,,Aggregated,90.428571,0.000000,35,44,52,58,79,110,140,170,170,170,170,1026,0,35,43.99625573294361,9.260166999999875,173.96858300000017,49938.26413255361
1674383017,100,,Aggregated,96.250000,0.000000,34,41,47,52,73,92,140,160,170,170,170,1289,0,34,41.21715594957346,9.260166999999875,173.96858300000017,51180.547711404186
1674383018,100,,Aggregated,104.222222,0.000000,34,41,46,51,67,84,130,150,170,170,170,1536,0,34,40.033861636067826,8.69800000000076,173.96858300000017,51854.540364583336
1674383019,100,,Aggregated,119.000000,0.000000,33,39,44,49,63,82,120,150,170,170,170,1791,0,33,38.56501255276394,8.50695899999998,173.96858300000017,53311.83417085427
1674383020,100,,Aggregated,142.900000,0.000000,33,39,44,48,62,81,120,140,170,170,170,1967,0,33,37.9681002455517,8.50695899999998,173.96858300000017,52477.1799694967
1674383021,100,,Aggregated,164.500000,0.000000,33,39,44,48,61,79,110,140,170,170,170,2145,0,33,37.63641385641033,8.50695899999998,173.96858300000017,51429.36923076923
1674383022,100,,Aggregated,169.500000,0.000000,33,39,44,48,60,76,110,140,170,170,170,2340,0,33,37.47759763760694,8.075250000000977,173.96858300000017,51158.36282051282
1674383023,100,,Aggregated,174.800000,0.000000,33,39,44,48,60,75,110,140,170,170,170,2588,0,33,37.170514154559626,7.828292000001014,173.96858300000017,52051.552163833076
1674383024,100,,Aggregated,180.100000,0.000000,33,39,44,47,59,75,100,130,170,170,170,2846,0,33,36.80467515600855,7.828292000001014,173.96858300000017,52074.691496837666
1674383025,100,,Aggregated,198.100000,0.000000,33,39,44,47,59,73,94,130,170,170,170,3109,0,33,36.74628264329375,7.828292000001014,173.96858300000017,53104.50466387906
1674383026,100,,Aggregated,210.500000,0.000000,33,39,44,47,59,73,97,130,170,170,170,3284,0,33,36.753277109317985,7.828292000001014,173.96858300000017,52590.37697929354
1674383027,100,,Aggregated,219.300000,0.000000,33,38,44,47,59,73,95,130,170,170,170,3426,0,33,36.324201117046194,7.828292000001014,173.96858300000017,51951.632807939284
1674383028,100,,Aggregated,227.800000,0.000000,32,38,44,47,59,72,95,120,170,170,170,3624,0,32,36.17524873344375,7.828292000001014,173.96858300000017,51412.50607064018
1674383029,100,,Aggregated,219.500000,0.000000,33,39,44,47,59,72,92,120,170,170,170,3886,0,33,36.18924062609372,7.828292000001014,173.96858300000017,51792.03139475039
1674383030,100,,Aggregated,213.300000,0.000000,33,39,44,47,59,72,91,120,170,170,170,4169,0,33,36.13229542168394,7.828292000001014,173.96858300000017,52342.361237706886
1674383031,100,,Aggregated,206.900000,0.000000,32,38,43,46,58,70,89,110,170,170,170,4403,0,32,35.81053872132646,7.828292000001014,173.96858300000017,52714.22484669543
1674383032,100,,Aggregated,212.000000,0.000000,32,38,43,46,57,70,89,110,170,170,170,4584,0,32,35.48607889419728,7.828292000001014,173.96858300000017,52402.97404013962
1674383033,100,,Aggregated,221.100000,0.000000,32,38,43,46,57,69,88,110,170,170,170,4760,0,32,35.28270913298328,7.828292000001014,173.96858300000017,51994.55357142857
1674383034,100,,Aggregated,228.000000,0.000000,32,37,42,45,56,68,87,110,170,170,170,4958,0,32,34.99348130334817,7.828292000001014,173.96858300000017,51594.02521177894
1674383035,100,,Aggregated,213.700000,0.000000,32,38,43,46,56,67,86,110,170,170,170,5226,0,32,35.04589299540768,7.828292000001014,173.96858300000017,51931.73402219671
1674383036,100,,Aggregated,203.700000,0.000000,32,38,43,46,56,67,86,110,170,170,170,5473,0,32,35.0095323356478,7.828292000001014,173.96858300000017,52069.8245934588
1674383037,100,,Aggregated,200.800000,0.000000,32,38,42,45,55,66,85,110,170,170,170,5693,0,32,34.7594701048657,7.828292000001014,173.96858300000017,52067.15440014052
1674383038,100,,Aggregated,202.700000,0.000000,32,37,42,45,55,66,86,110,170,170,170,5954,0,32,34.662502062311106,7.828292000001014,173.96858300000017,52476.98169297951
1674383039,100,,Aggregated,212.400000,0.000000,32,37,42,45,55,66,85,110,170,170,170,6103,0,32,34.50192536260859,7.828292000001014,173.96858300000017,52036.538096018354
1674383040,100,,Aggregated,214.800000,0.000000,32,37,42,45,55,66,85,110,170,170,170,6279,0,32,34.40724608966399,7.828292000001014,173.96858300000017,51626.21707278229
1674383041,100,,Aggregated,220.500000,0.000000,32,37,42,45,55,67,85,110,170,170,170,6459,0,32,34.690057241368706,7.828292000001014,173.96858300000017,51616.09815760954
1674383043,100,,Aggregated,205.500000,0.000000,32,38,42,46,56,68,87,110,170,170,170,6710,0,32,34.9401564845008,7.828292000001014,173.96858300000017,51936.574962742176
