Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/tools.descartes.teastore.webui/,914,0,14,20.37470436214443,7.828292000001014,173.96858300000017,8905.0,15.125268585801297,0.0,14,17,21,23,33,44,83,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=10,2,0,42,50.341479000001854,41.957792000001604,58.725166000002105,26551.5,0.03309686780262866,0.0,59,59,59,59,59,59,59,59,59,59,59
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=100,3,0,54,62.3867776666683,46.82154099999991,86.5218330000026,26257.0,0.04964530170394299,0.0,54,54,87,87,87,87,87,87,87,87,87
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=101,7,0,43,45.64099400000078,31.978915999999913,65.83320900000089,25581.285714285714,0.11583903730920031,0.0,43,46,57,57,66,66,66,66,66,66,66
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=102,7,0,46,50.91049414285566,33.01141699999732,66.57183299999758,27074.14285714286,0.11583903730920031,0.0,46,55,64,64,67,67,67,67,67,67,67
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=103,8,0,46,49.43038025000024,37.71199999999908,65.19575000000088,26462.875,0.13238747121051464,0.0,49,55,60,60,65,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=104,2,0,34.21241699999911,48.6033335000009,34.21241699999911,62.994250000002694,27775.5,0.03309686780262866,0.0,63,63,63,63,63,63,63,63,63,63,63
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=105,4,0,53,52.63339575000181,40.196000000001675,60.640500000005204,26339.0,0.06619373560525732,0.0,56,56,61,61,61,61,61,61,61,61,61
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=106,4,0,47,52.08138525000017,41.95129100000372,59.95237499999995,25368.0,0.06619373560525732,0.0,59,59,60,60,60,60,60,60,60,60,60
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=107,6,0,42,46.892486333333615,30.39904200000265,63.19112499999946,26215.0,0.09929060340788598,0.0,48,48,56,56,63,63,63,63,63,63,63
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=108,5,0,46,53.962033199999134,32.389166999998054,84.6315409999967,26740.0,0.08274216950657165,0.0,46,67,67,85,85,85,85,85,85,85,85
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=109,3,0,44,59.197375333334655,30.54462500000099,103.44295899999878,29729.333333333332,0.04964530170394299,0.0,44,44,100,100,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=11,4,0,45,44.924322749998694,34.402082999999806,50.26133299999813,26430.5,0.06619373560525732,0.0,50,50,50,50,50,50,50,50,50,50,50
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=110,5,0,42,50.20689999999988,32.636457999998925,97.66683299999812,26673.2,0.08274216950657165,0.0,42,44,44,98,98,98,98,98,98,98,98
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=111,4,0,33,43.75116649999855,29.2136670000005,65.99416599999586,26228.5,0.06619373560525732,0.0,47,47,66,66,66,66,66,66,66,66,66
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=112,4,0,46,53.199843499999844,34.46683299999975,76.61770800000056,27175.75,0.06619373560525732,0.0,56,56,77,77,77,77,77,77,77,77,77
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=113,4,0,34,39.08342699999956,32.992374999999186,49.75383299999869,24650.5,0.06619373560525732,0.0,40,40,50,50,50,50,50,50,50,50,50
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=114,4,0,48,48.48918750000131,40.93862500000256,56.57599999999974,27128.25,0.06619373560525732,0.0,48,48,57,57,57,57,57,57,57,57,57
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=115,4,0,30.072500000002833,33.56393750000075,30.072500000002833,40.3974999999992,27196.0,0.06619373560525732,0.0,33,33,40,40,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=116,2,0,39.04183299999886,52.35831250000089,39.04183299999886,65.67479200000292,26453.0,0.03309686780262866,0.0,66,66,66,66,66,66,66,66,66,66,66
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=117,4,0,43,47.255697749999825,34.22404100000165,58.9129590000006,26246.5,0.06619373560525732,0.0,53,53,59,59,59,59,59,59,59,59,59
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=118,6,0,51,56.25920150000112,28.36620799999956,111.36574999999738,26212.833333333332,0.09929060340788598,0.0,51,51,52,52,110,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=119,4,0,38,49.145281250000394,29.652417000001208,83.67712500000124,25965.0,0.06619373560525732,0.0,46,46,84,84,84,84,84,84,84,84,84
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=12,8,0,40,42.580484499998626,33.13754199999863,54.90229099999944,28443.125,0.13238747121051464,0.0,41,48,52,52,55,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=120,7,0,43,41.45910685714289,27.54933299999962,52.68654099999992,27100.0,0.11583903730920031,0.0,43,44,45,45,53,53,53,53,53,53,53
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=121,5,0,38,45.332149999998705,28.608042000001888,68.60370799999771,26613.8,0.08274216950657165,0.0,38,57,57,69,69,69,69,69,69,69,69
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=122,4,0,36,40.617958249999475,29.47245799999898,51.45833299999936,26272.0,0.06619373560525732,0.0,46,46,51,51,51,51,51,51,51,51,51
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=123,5,0,42,46.18572500000013,34.42524999999819,65.6938750000009,27522.8,0.08274216950657165,0.0,42,50,50,66,66,66,66,66,66,66,66
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=124,11,0,53,62.3035794545456,36.388500000001045,151.43258300000184,27055.090909090908,0.18203277291445763,0.0,53,61,69,69,72,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=125,4,0,66,71.25846900000066,65.05083300000081,85.46595899999687,25795.75,0.06619373560525732,0.0,68,68,85,85,85,85,85,85,85,85,85
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=126,4,0,50,51.91757274999853,39.54537499999944,65.20662499999474,27697.0,0.06619373560525732,0.0,53,53,65,65,65,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=127,6,0,53,52.66327083333403,33.3706669999998,63.4908750000065,25736.166666666668,0.09929060340788598,0.0,56,56,62,62,63,63,63,63,63,63,63
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=128,4,0,35,37.934166500000366,28.717290999999534,50.19762500000269,25465.75,0.06619373560525732,0.0,37,37,50,50,50,50,50,50,50,50,50
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=129,8,0,37,37.74108337499937,29.920708999995327,48.042917000000074,26476.125,0.13238747121051464,0.0,37,37,45,45,48,48,48,48,48,48,48
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=13,5,0,44,42.205566799999964,30.40279200000029,48.71087499999982,25976.8,0.08274216950657165,0.0,44,44,44,49,49,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=130,3,0,49,48.654000333333634,45.04520800000478,51.855083999996054,25331.333333333332,0.04964530170394299,0.0,49,49,52,52,52,52,52,52,52,52,52
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=131,3,0,55,51.59969466666621,39.29654199999888,60.97091699999879,25162.0,0.04964530170394299,0.0,55,55,61,61,61,61,61,61,61,61,61
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=132,5,0,39,48.66476700000106,34.33266700000104,89.84637500000048,26809.4,0.08274216950657165,0.0,39,42,42,90,90,90,90,90,90,90,90
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=133,6,0,38,54.929902666666315,33.32391700000059,106.64670799999953,25668.166666666668,0.09929060340788598,0.0,51,51,65,65,110,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=134,10,0,48,53.198962500001564,33.23604200000574,128.30729200000235,25873.9,0.1654843390131433,0.0,49,50,50,51,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=135,6,0,35,42.53128483333368,28.664458999998033,81.9749170000037,28120.0,0.09929060340788598,0.0,39,39,42,42,82,82,82,82,82,82,82
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=136,4,0,38,38.89983300000033,32.258749999996894,45.071583000002136,25442.0,0.06619373560525732,0.0,41,41,45,45,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=137,2,0,34.060584000002336,37.42041700000165,34.060584000002336,40.78025000000096,24687.0,0.03309686780262866,0.0,41,41,41,41,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=138,6,0,42,41.790853999999825,34.722332999999495,48.54758299999773,25222.5,0.09929060340788598,0.0,43,43,44,44,49,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=139,7,0,36,36.918666714285436,29.122542000003193,45.86291699999734,26739.428571428572,0.11583903730920031,0.0,36,38,45,45,46,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=14,7,0,52,51.139434428570745,30.190082999999035,79.9935000000005,25093.285714285714,0.11583903730920031,0.0,52,53,77,77,80,80,80,80,80,80,80
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=140,1,0,38.4372079999995,38.4372079999995,38.4372079999995,38.4372079999995,26956.0,0.01654843390131433,0.0,38,38,38,38,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=141,4,0,41,48.55038549999868,37.64391700000047,58.111415999995586,24641.0,0.06619373560525732,0.0,57,57,58,58,58,58,58,58,58,58,58
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=142,2,0,38.4459580000005,53.623625000000175,38.4459580000005,68.80129199999985,25031.0,0.03309686780262866,0.0,69,69,69,69,69,69,69,69,69,69,69
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=143,4,0,33,36.58078099999962,30.926708999999164,45.73979100000258,26649.0,0.06619373560525732,0.0,37,37,46,46,46,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=144,2,0,34,38.48264600000206,33.83366700000323,43.131625000000895,25651.5,0.03309686780262866,0.0,43,43,43,43,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=145,7,0,40,41.53064271428544,29.4141250000024,57.05387500000114,24522.85714285714,0.11583903730920031,0.0,40,44,49,49,57,57,57,57,57,57,57
