Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1674396006,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1674396007,10,,Aggregated,0.000000,0.000000,30,35,37,42,43,43,43,43,43,43,43,10,0,28,29.887229000000012,17.95733300000002,42.72170800000003,7.0
1674396008,20,,Aggregated,0.000000,0.000000,28,30,35,36,42,51,56,56,56,56,56,40,0,27,28.468528125000017,12.128042000000061,55.56408299999993,7.0
1674396009,30,,Aggregated,0.000000,0.000000,27,29,31,31,37,42,47,51,56,56,56,139,0,27,27.354489158273395,4.535333999999835,55.56408299999993,1479.6618705035971
1674396010,40,,Aggregated,10.000000,0.000000,26,29,31,31,36,39,45,49,56,56,56,239,0,26,27.144805234309615,4.535333999999835,55.56408299999993,1608.0460251046024
1674396011,50,,Aggregated,20.000000,0.000000,26,29,30,31,35,39,48,56,78,78,78,370,0,26,27.06080809189189,3.7180409999999497,78.06679199999955,1690.5945945945946
1674396012,60,,Aggregated,46.333333,0.000000,26,29,31,31,36,41,53,61,78,78,78,499,0,26,26.86845223246491,1.295250000000081,78.06679199999955,1665.5370741482966
1674396013,70,,Aggregated,74.000000,0.000000,26,29,31,32,37,42,53,60,78,78,78,653,0,26,26.63275056355284,0.898834000000015,78.06679199999955,1655.9892802450229
1674396014,80,,Aggregated,83.166667,0.000000,26,29,31,32,37,43,57,61,78,78,78,833,0,26,26.47850830252102,0.6872920000002836,78.06679199999955,1620.1692677070828
1674396015,90,,Aggregated,93.142857,0.000000,26,29,31,32,38,47,62,78,140,150,150,1076,0,26,26.390169873605927,0.5069160000008566,148.17433299999828,1677.67843866171
1674396016,100,,Aggregated,103.375000,0.000000,26,29,31,33,39,46,60,71,140,150,150,1323,0,26,26.205814527588785,0.5069160000008566,148.17433299999828,1695.344671201814
1674396017,110,,Aggregated,113.888889,0.000000,26,29,31,33,39,47,62,110,140,150,150,1583,0,26,26.060648192672133,0.5069160000008566,148.17433299999828,1699.1288692356286
1674396018,120,,Aggregated,125.400000,0.000000,26,29,31,33,40,49,65,96,140,150,150,1832,0,26,25.863608674672502,0.5069160000008566,148.17433299999828,1678.0152838427948
1674396019,130,,Aggregated,148.800000,0.000000,25,28,31,33,40,50,74,120,180,180,180,2094,0,25,25.819221312798486,0.5069160000008566,184.8312090000004,1655.930276981853
1674396020,140,,Aggregated,171.400000,0.000000,25,28,31,33,40,50,76,120,180,180,180,2373,0,25,25.815791688579875,0.5069160000008566,184.8312090000004,1623.3168984407923
1674396021,150,,Aggregated,184.800000,0.000000,25,28,31,33,41,50,74,120,180,180,180,2742,0,25,25.58840133807442,0.5069160000008566,184.8312090000004,1642.7330415754923
1674396022,160,,Aggregated,199.200000,0.000000,25,28,31,33,41,50,74,120,170,180,180,3143,0,25,25.39382214572065,0.5069160000008566,184.8312090000004,1663.379255488387
1674396023,170,,Aggregated,215.400000,0.000000,25,28,31,33,41,52,76,110,170,180,180,3597,0,25,25.092753371420642,0.5004169999978103,184.8312090000004,1689.3566861273284
1674396024,180,,Aggregated,237.700000,0.000000,24,28,31,33,41,53,81,120,180,230,230,4038,0,24,24.79183360104012,0.47445899999942753,225.41437499999972,1697.3595839524517
1674396025,190,,Aggregated,261.700000,0.000000,24,28,31,33,42,55,86,130,230,250,250,4438,0,24,24.763540725777375,0.47445899999942753,252.0726670000002,1685.3702118071203
1674396026,200,,Aggregated,289.200000,0.000000,24,28,31,33,42,56,91,140,280,310,310,4869,0,24,24.670037966522898,0.47445899999942753,311.7319169999995,1672.054425960156
1674396027,200,,Aggregated,309.000000,0.000000,24,28,31,33,42,57,88,140,260,310,310,5372,0,24,24.53557385014894,0.47445899999942753,311.7319169999995,1683.4696574832465
1674396028,200,,Aggregated,324.600000,0.000000,24,28,31,33,42,58,88,130,260,310,310,5847,0,24,24.45207398101596,0.47445899999942753,311.7319169999995,1694.910381392167
1674396029,200,,Aggregated,339.700000,0.000000,24,28,31,33,42,58,88,130,250,310,310,6270,0,24,24.36273995693785,0.47445899999942753,311.7319169999995,1686.0598086124403
1674396031,200,,Aggregated,362.800000,0.000000,23,28,31,33,42,58,88,130,250,310,310,6770,0,23,24.18574582998528,0.4647089999991749,311.7319169999995,1696.139143279173
1674396032,200,,Aggregated,386.400000,0.000000,24,28,31,33,42,56,86,120,250,310,310,7151,0,24,24.255032707593376,0.4647089999991749,311.7319169999995,1680.808698084184
1674396033,200,,Aggregated,424.600000,0.000000,24,28,31,33,42,55,82,120,250,310,310,7574,0,24,24.25586956139424,0.4647089999991749,311.7319169999995,1673.1013995246897
1674396034,200,,Aggregated,427.500000,0.000000,24,28,31,33,42,55,82,120,240,310,310,8015,0,24,24.225520842295722,0.4647089999991749,311.7319169999995,1670.2572676232064
1674396035,200,,Aggregated,430.000000,0.000000,24,28,31,33,42,55,82,120,240,310,310,8538,0,24,24.158332456430102,0.4647089999991749,311.7319169999995,1685.1132583743265
1674396036,200,,Aggregated,428.000000,0.000000,24,28,31,33,42,56,83,120,240,310,310,8997,0,24,24.107800615871955,0.4647089999991749,311.7319169999995,1684.5615205068357
1674396037,200,,Aggregated,439.100000,0.000000,24,28,31,33,42,55,83,110,230,310,310,9445,0,24,24.069796777130733,0.4647089999991749,311.7319169999995,1685.081524616199
1674396038,200,,Aggregated,447.200000,0.000000,24,28,31,33,42,55,83,110,230,310,310,9882,0,24,24.09288285630435,0.4647089999991749,311.7319169999995,1684.7199959522363
1674396039,200,,Aggregated,450.100000,0.000000,24,28,31,33,42,55,82,110,230,300,310,10285,0,24,24.10360628410301,0.4647089999991749,311.7319169999995,1676.0870199319397
1674396040,200,,Aggregated,443.000000,0.000000,24,28,31,33,42,55,84,110,230,300,310,10718,0,24,24.087967088822488,0.4647089999991749,311.7319169999995,1673.4206941593582
1674396041,200,,Aggregated,436.500000,0.000000,24,28,31,33,42,55,83,110,230,300,310,11197,0,24,24.026795263641972,0.4647089999991749,311.7319169999995,1680.0241136018576
1674396042,200,,Aggregated,434.900000,0.000000,24,28,31,33,42,55,83,110,230,300,310,11679,0,24,24.119656094614214,0.4647089999991749,311.7319169999995,1684.8882609812483
1674396043,200,,Aggregated,433.000000,0.000000,24,28,31,33,42,55,83,110,220,300,310,12095,0,24,24.098734176601862,0.4647089999991749,311.7319169999995,1683.0962381149236
1674396044,200,,Aggregated,439.300000,0.000000,24,28,31,33,42,55,84,110,220,300,310,12520,0,24,24.197613868210784,0.4647089999991749,311.7319169999995,1678.8008785942493
1674396045,200,,Aggregated,437.200000,0.000000,24,28,31,33,42,55,83,100,220,300,310,12915,0,24,24.196780317382803,0.4647089999991749,311.7319169999995,1675.212543554007
1674396046,200,,Aggregated,437.400000,0.000000,24,28,31,33,42,56,84,110,220,300,310,13343,0,24,24.217948000974204,0.4647089999991749,311.7319169999995,1670.3894176721876
1674396047,200,,Aggregated,426.900000,0.000000,24,28,31,33,42,55,84,110,220,300,310,13784,0,24,24.2011664585751,0.4647089999991749,311.7319169999995,1670.7587057457922
1674396048,200,,Aggregated,421.800000,0.000000,24,28,31,33,42,55,84,100,220,300,310,14198,0,24,24.241972669883037,0.4647089999991749,311.7319169999995,1669.8788561769263
1674396049,200,,Aggregated,421.200000,0.000000,24,28,31,33,42,55,83,100,220,300,310,14614,0,24,24.26762871274115,0.4647089999991749,311.7319169999995,1666.9986998768304
