Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1674385270,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1674385271,10,,Aggregated,0.000000,0.000000,26,26,26,36,37,37,37,37,37,37,37,10,0,25,25.18344580000001,15.27050000000002,37.390042000000015,7.0
1674385272,20,,Aggregated,0.000000,0.000000,27,31,33,34,36,44,46,46,46,46,46,40,0,26,27.209577000000017,12.018042000000007,45.64004099999997,7.0
1674385273,30,,Aggregated,0.000000,0.000000,26,29,31,33,36,38,44,44,46,46,46,145,0,26,26.570228110344814,8.422708999999973,45.64004099999997,1541.4827586206898
1674385274,40,,Aggregated,10.000000,0.000000,26,29,31,32,36,38,40,44,46,46,46,242,0,26,26.4994273016529,8.422708999999973,45.64004099999997,1624.9752066115702
1674385275,50,,Aggregated,20.000000,0.000000,26,29,31,33,36,39,41,45,52,52,52,370,0,26,26.89946212972973,7.509750000000537,51.91799999999969,1690.5945945945946
1674385276,60,,Aggregated,48.333333,0.000000,27,30,32,33,37,39,45,52,56,56,56,508,0,27,27.24107134448819,3.263833000000105,56.132916000000144,1688.7125984251968
1674385277,70,,Aggregated,60.500000,0.000000,27,30,32,33,37,39,44,46,56,56,56,644,0,27,27.285016551242247,3.263833000000105,56.132916000000144,1637.5745341614906
1674385278,80,,Aggregated,74.000000,0.000000,27,30,32,33,37,41,45,52,56,56,56,809,0,27,27.463695705809638,2.8007500000004626,56.132916000000144,1580.0160692212608
1674385279,90,,Aggregated,84.666667,0.000000,27,30,32,33,37,41,45,51,56,60,60,1055,0,27,27.35654078862558,2.8007500000004626,59.924415999999425,1651.8815165876777
1674385280,100,,Aggregated,92.000000,0.000000,27,30,33,34,39,43,48,52,62,63,63,1308,0,27,27.413843807339493,1.6376660000005927,63.12299999999915,1680.68501529052
1674385281,100,,Aggregated,117.222222,0.000000,27,30,33,34,39,43,48,53,63,64,64,1582,0,27,27.400966120733273,0.77437500000066,63.585958000000886,1717.0758533501896
1674385282,100,,Aggregated,130.800000,0.000000,27,30,32,34,39,43,48,52,63,64,64,1801,0,27,27.388770074403137,0.77437500000066,63.585958000000886,1721.6029983342587
1674385283,100,,Aggregated,157.000000,0.000000,27,30,32,34,39,43,48,52,63,64,64,1991,0,27,27.40801414213965,0.77437500000066,63.585958000000886,1692.062782521346
1674385284,100,,Aggregated,175.200000,0.000000,27,30,32,34,39,43,48,52,62,64,64,2185,0,27,27.33442900228835,0.77437500000066,63.585958000000886,1656.5057208237986
1674385285,100,,Aggregated,183.500000,0.000000,27,30,32,34,39,43,48,52,63,66,66,2444,0,27,27.294431220949296,0.77437500000066,66.16266699999862,1674.6963993453355
